Effective date ,S&P BSE India Government Bond Index (Base value),S&P BSE India Government Bond Index (Real Value),S&P BSE SENSEX (TR) (Base value),S&P BSE SENSEX (TR) (Real Value),S&P BSE 100 (TR) (Base value),S&P BSE 100 (TR) (Real Value),S&P BSE Bharat 22 Index TR (Base value),S&P BSE Bharat 22 Index TR (Real Value),S&P BSE SENSEX 50 TR (Base value),S&P BSE SENSEX 50 TR (Real Value)
02/05/2013,128.1,96.80517,131.93,20673.839983,133.02,6308.327178,134.89,2451.949486,135.17,6414.438282
02/06/2013,128.2,96.88074,131.79,20651.901549,133.15,6314.492285,134.43,2443.587882,135.18,6414.912828
02/07/2013,128.43,97.054551,131.4,20590.78734,132.58,6287.460662,133.37,2424.319838,134.75,6394.50735
02/08/2013,128.62,97.198134,130.76,20490.497356,131.69,6245.253391,132.4,2406.68776,133.93,6355.594578
02/11/2013,128.63,97.205691,130.59,20463.857829,131.59,6240.511001,131.99,2399.235026,133.79,6348.950934
02/12/2013,128.56,97.152792,131.27,20570.415937,132.06,6262.800234,132.89,2415.594686,134.4,6377.89824
02/13/2013,128.73,97.281261,131.58,20618.993898,132.02,6260.903278,132.28,2404.506472,134.6,6387.38916
02/14/2013,128.87,97.387059,130.84,20503.033604,131.03,6213.953617,130.82,2377.967468,133.77,6348.001842
02/15/2013,128.85,97.371945,130.64,20471.692984,130.94,6209.685466,131.01,2381.421174,133.59,6339.460014
02/18/2013,128.93,97.432401,130.88,20509.301728,131.25,6224.386875,131.44,2389.237456,133.86,6352.272756
02/19/2013,128.95,97.447515,131.78,20650.334518,132.34,6276.078926,132.46,2407.778404,134.9,6401.62554
02/20/2013,129.09,97.553313,131.83,20658.169673,132.33,6275.604687,132.14,2401.961636,134.99,6405.896454
02/21/2013,129.08,97.545756,129.7,20324.39207,130.07,6168.426673,130.17,2366.152158,132.81,6302.445426
02/22/2013,129.17,97.613769,129.65,20316.556915,130.19,6174.117541,129.99,2362.880226,132.88,6305.767248
02/25/2013,129.23,97.659111,129.74,20330.660194,130.06,6167.952434,129.14,2347.429436,132.93,6308.139978
02/26/2013,129.17,97.613769,127.62,19998.449622,128.03,6071.681917,126.89,2306.530286,130.87,6210.383502
02/27/2013,129.25,97.674225,128.54,20142.616474,129.04,6119.580056,128.73,2339.976702,131.78,6253.567188
02/28/2013,128.9,97.40973,126.59,19837.045429,126.61,6004.339979,125.88,2288.171112,129.61,6150.590706
03/01/2013,128.85,97.371945,127.02,19904.427762,127.11,6028.051929,126.48,2299.077552,130.01,6169.572546
03/04/2013,129.05,97.523085,126.75,19862.117925,126.45,5996.752155,125.8,2286.71692,129.54,6147.268884
03/05/2013,129.13,97.583541,128.53,20141.049443,128.41,6089.702999,127.14,2311.074636,131.51,6240.754446
03/06/2013,129.23,97.659111,129.26,20255.442706,129.26,6130.013314,127.72,2321.617528,132.32,6279.192672
03/07/2013,129.26,97.681782,130.34,20424.682054,130.22,6175.540258,128.49,2335.614126,133.34,6327.596364
03/08/2013,129.34,97.742238,132.15,20708.314665,132,6259.9548,130.71,2375.967954,135.19,6415.387374
03/11/2013,129.4,97.78758,131.91,20670.705921,131.87,6253.789693,130.8,2377.60392,134.98,6405.421908
03/12/2013,129.23,97.659111,131.36,20584.519216,131.21,6222.489919,130.47,2371.605378,134.39,6377.423694
03/13/2013,129.24,97.666668,130,20371.403,129.72,6151.828308,129.52,2354.336848,132.97,6310.038162
03/14/2013,129.42,97.802694,131.4,20590.78734,131.09,6216.799051,130.41,2370.514734,134.37,6376.474602
03/15/2013,129.49,97.855593,130.44,20440.352364,130.34,6181.231126,129.38,2351.792012,133.5,6335.1891
03/18/2013,129.44,97.817808,129.58,20305.587698,129.45,6139.023855,128.34,2332.887516,132.56,6290.581776
03/19/2013,129.31,97.719567,127.67,20006.284777,127.37,6040.382143,126.62,2301.622388,130.52,6193.774392
03/20/2013,129.28,97.696896,126.84,19876.221204,126.08,5979.205312,124.32,2259.814368,129.52,6146.319792
03/21/2013,129.28,97.696896,126.22,19779.065282,125.18,5936.523802,122.85,2233.09359,128.69,6106.932474
03/22/2013,129.18,97.621326,125.91,19730.487321,125,5927.9875,122.8,2232.18472,128.52,6098.865192
03/25/2013,129.28,97.696896,125.54,19672.507174,124.61,5909.492179,122.58,2228.185692,128.13,6080.357898
03/26/2013,129.17,97.613769,125.7,19697.57967,124.68,5912.811852,122.17,2220.732958,128.22,6084.628812
03/27/2013,129.18,97.621326,,0,,0,,0,,0
03/28/2013,129.34,97.742238,126.58,19835.478398,125.82,5966.875098,123.86,2251.452764,129.22,6132.083412
03/29/2013,129.4,97.78758,,0,,0,,0,,0
04/01/2013,129.43,97.810251,126.77,19865.251987,126.3,5989.63857,124.33,2259.996142,129.57,6148.692522
04/02/2013,129.34,97.742238,127.96,20051.728676,127.55,6048.918445,125.92,2288.898208,130.76,6205.163496
04/03/2013,129.64,97.968948,126.35,19799.436685,125.94,5972.565966,124.66,2265.994684,129.1,6126.38886
04/04/2013,129.62,97.953834,124.39,19492.298609,123.8,5871.07882,122.95,2234.91133,126.91,6022.463286
04/05/2013,129.8,98.08986,123.99,19429.617369,123.4,5852.10926,122.27,2222.550698,126.48,6002.057808
04/08/2013,130.11,98.324127,123.9,19415.51409,123.3,5847.36687,121.88,2215.461512,126.26,5991.617796
